StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,att1,att2,Q88_First Click,Q88_Last Click,Q88_Page Submit,Q88_Click Count,Q84_First Click,Q84_Last Click,Q84_Page Submit,Q84_Click Count,vA_sue_AV_1,vB_sue_AV_1,defective_AV_1,negligence_AV_1,counterfactual_AV_1,capability_AV_1,fault_AV_1,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q82_First Click,Q82_Last Click,Q82_Page Submit,Q82_Click Count,vA_sue_1,vB_sue_1,defective_1,negligence_1,counterfactual_1,capability_1,fault_1,superhuman_1,comp1,comp_accident,punish_1_1,punish_2_1,punish_3_1,punish_4_1,punish_5_1,punish_6_1,punish_7_1,punish_8_1,punish_9_1,punish_10_1,punish_11_1,punish_12_1,punish_13_1,punish_14_1,punish_15_1,ai_familiarity_1,liab_familiarity_1,gender,gender_4_TEXT,age,edu,edu_8_TEXT,FL_4_DO,questions_1_AV_DO,questions_2_AV_DO,questions_1_DO,questions_2_DO,scales_DO
2022-05-23 14:12:48,2022-05-23 14:24:28,0,75.35.196.153,100,699,1,2022-05-23 14:24:28,R_2AFF553oNrGV1e3,,,,,35.8451,-86.4901,anonymous,EN,1,2,2,6.259,6.259,25.846,1,0,0,17.925,0,100,0,0,0,0,55,100,,,,,,,,,,,,,,,,100,1,1,0,0,23,0,100,100,100,0,0,100,100,15,0,100,0,34,32,1,,25,1,,FL_39,Q116|vA_sue_AV|negligence_AV|vB_sue_AV|defective_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_5|punish_8|punish_15|punish_12|punish_4|punish_6|punish_3|punish_13|punish_1|punish_14|punish_11|punish_7|punish_9|punish_2|punish_10
2022-05-23 14:23:25,2022-05-23 14:24:33,0,24.190.114.216,100,67,1,2022-05-23 14:24:33,R_PBbsZTADTEONR3r,,,,,41.2553,-73.5402,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 14:21:14,2022-05-23 14:24:47,0,99.91.239.244,100,213,1,2022-05-23 14:24:48,R_3Ho99VwIamiOY57,,,,,39.9314,-84.0269,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,19.018,0,0,0,11.916,0,100,0,0,0,27,14,54,35,,1,52,62,56,71,82,62,43,38,55,61,39,68,55,61,65,27,42,2,,37,1,,FL_40,,,Q90|defective|vA_sue|negligence|vB_sue,Q71|capability|counterfactual|fault,Q117|punish_10|punish_8|punish_1|punish_12|punish_5|punish_3|punish_9|punish_4|punish_13|punish_11|punish_6|punish_7|punish_15|punish_14|punish_2
2022-05-23 14:16:45,2022-05-23 14:25:09,0,66.181.114.71,100,504,1,2022-05-23 14:25:09,R_PNcXWcedvXwG5IR,,,,,43.5992,-70.6876,anonymous,EN,1,2,2,0,0,49.153,0,0,0,50.729,0,59,43,42,43,47,49,47,,,,,,,,,,,,,,,,51,1,1,51,51,50,51,51,50,51,50,50,51,50,51,50,51,50,51,51,1,,34,3,,FL_39,Q116|vB_sue_AV|vA_sue_AV|defective_AV|negligence_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_5|punish_12|punish_7|punish_2|punish_11|punish_10|punish_13|punish_8|punish_3|punish_1|punish_14|punish_6|punish_9|punish_4|punish_15
2022-05-23 14:25:08,2022-05-23 14:25:35,8,24.190.114.216,100,26,1,2022-05-23 14:25:35,R_2b2ffMSPjbe4jsk,,,,,41.2553,-73.5402,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 14:10:00,2022-05-23 14:25:40,0,32.212.204.130,100,940,1,2022-05-23 14:25:41,R_5hv6WvRqN9rtFwR,,,,,41.8663,-72.3744,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,35.967,0,0,0,11.662,0,100,50,0,0,0,0,50,50,,1,0,5,0,0,1,90,0,25,0,0,0,0,0,0,0,0,0,2,,40,4,,FL_40,,,Q90|vA_sue|defective|negligence|vB_sue,Q71|counterfactual|capability|fault,Q117|punish_13|punish_11|punish_6|punish_7|punish_3|punish_15|punish_8|punish_12|punish_4|punish_10|punish_14|punish_2|punish_5|punish_9|punish_1
2022-05-23 14:09:36,2022-05-23 14:25:52,0,99.185.141.111,100,976,1,2022-05-23 14:25:52,R_3RkHrIzf2KPnwkH,,,,,43.1475,-87.905,anonymous,EN,1,2,2,0,0,29.745,0,0,0,11.682,0,100,0,0,0,0,10,92,,,,,,,,,,,,,,,,91,1,1,30,42,25,14,71,24,91,24,85,11,51,8,50,61,5,41,38,1,,44,4,,FL_39,Q116|defective_AV|vA_sue_AV|negligence_AV|vB_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_11|punish_12|punish_7|punish_4|punish_14|punish_3|punish_2|punish_6|punish_1|punish_8|punish_10|punish_5|punish_15|punish_13|punish_9
2022-05-23 14:06:33,2022-05-23 14:26:08,0,173.17.35.39,100,1175,1,2022-05-23 14:26:09,R_1NwVn5zgrkY1pJi,,,,,39.4849,-88.1805,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,4.075,17.284,36.18,3,22.561,22.561,35.08,1,80,10,5,5,5,5,10,60,,1,50,30,50,50,70,50,70,50,20,85,45,40,55,60,10,40,50,2,,58,5,,FL_40,,,Q90|vA_sue|defective|vB_sue|negligence,Q71|counterfactual|capability|fault,Q117|punish_10|punish_15|punish_6|punish_2|punish_9|punish_11|punish_12|punish_13|punish_5|punish_14|punish_7|punish_3|punish_1|punish_4|punish_8
2022-05-23 14:12:51,2022-05-23 14:26:20,0,147.135.77.102,100,809,1,2022-05-23 14:26:21,R_PMKzUkH4Ztdoq5P,,,,,38.6583,-77.2481,anonymous,EN,1,2,2,0,0,53.577,0,0,0,22.691,0,7,89,100,92,97,100,100,,,,,,,,,,,,,,,,100,1,1,100,95,91,100,72,88,85,96,91,84,97,96,95,95,88,9,11,2,,35,4,,FL_39,Q116|vB_sue_AV|defective_AV|negligence_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_15|punish_2|punish_7|punish_4|punish_8|punish_13|punish_11|punish_6|punish_5|punish_12|punish_10|punish_1|punish_9|punish_14|punish_3
2022-05-23 14:22:27,2022-05-23 14:27:00,0,99.9.35.173,100,272,1,2022-05-23 14:27:01,R_2pQdxncBvMRIAdj,,,,,33.9249,-117.4592,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,14.897,14.897,22.829,1,0,0,10.792,0,99,15,0,1,10,55,70,95,,1,15,20,20,0,60,10,75,30,5,10,0,1,45,40,5,0,0,1,,25,1,,FL_40,,,Q90|defective|negligence|vA_sue|vB_sue,Q71|fault|capability|counterfactual,Q117|punish_2|punish_5|punish_8|punish_4|punish_6|punish_1|punish_12|punish_15|punish_3|punish_7|punish_11|punish_9|punish_14|punish_10|punish_13
2022-05-23 14:16:48,2022-05-23 14:27:33,0,69.218.236.72,100,644,1,2022-05-23 14:27:33,R_27fCWNiot0hcw5G,,,,,29.6925,-95.363,anonymous,EN,1,2,2,1.948,31.139,31.84,9,3.044,16.612,17.112,5,100,10,0,0,50,50,90,,,,,,,,,,,,,,,,100,1,1,50,100,100,100,100,100,100,100,100,100,100,100,100,100,50,0,0,2,,65,4,,FL_39,Q116|vA_sue_AV|negligence_AV|defective_AV|vB_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_1|punish_15|punish_3|punish_6|punish_7|punish_5|punish_10|punish_11|punish_2|punish_8|punish_14|punish_9|punish_12|punish_4|punish_13
2022-05-23 14:22:19,2022-05-23 14:27:41,0,74.102.252.231,100,321,1,2022-05-23 14:27:42,R_2CK4zr4Jngeh84N,,,,,40.7641,-74.1654,anonymous,EN,1,2,2,0,0,11.926,0,0,0,11.055,0,100,0,0,0,0,0,73,,,,,,,,,,,,,,,,74,1,1,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,25,0,2,,29,3,,FL_39,Q116|negligence_AV|vB_sue_AV|defective_AV|vA_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_14|punish_6|punish_8|punish_12|punish_9|punish_4|punish_10|punish_13|punish_11|punish_2|punish_5|punish_15|punish_7|punish_3|punish_1
2022-05-23 14:20:04,2022-05-23 14:28:01,0,68.116.228.148,100,476,1,2022-05-23 14:28:01,R_3p8Ph963qZxrK84,,,,,40.7574,-99.1408,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,31.393,0,0,0,17.126,0,100,0,0,0,0,10,100,100,,1,5,55,0,0,100,0,100,40,0,90,90,0,50,100,0,20,0,2,,62,4,,FL_40,,,Q90|defective|negligence|vA_sue|vB_sue,Q71|fault|capability|counterfactual,Q117|punish_9|punish_12|punish_14|punish_8|punish_5|punish_15|punish_4|punish_7|punish_6|punish_1|punish_11|punish_13|punish_2|punish_10|punish_3
2022-05-23 14:20:33,2022-05-23 14:28:04,0,50.81.92.175,100,451,1,2022-05-23 14:28:05,R_skdLPEOkxIN8Eq5,,,,,33.3931,-111.5768,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0.892,25.501,26.015,3,0,0,11.453,0,92,0,0,6,6,36,58,84,,1,35,76,63,96,71,89,65,10,13,34,63,78,23,36,0,0,1,2,,74,1,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|capability|counterfactual|fault,Q117|punish_7|punish_14|punish_8|punish_10|punish_13|punish_6|punish_15|punish_9|punish_12|punish_4|punish_5|punish_2|punish_1|punish_3|punish_11
2022-05-23 14:19:45,2022-05-23 14:28:48,0,71.67.240.43,100,543,1,2022-05-23 14:28:49,R_2VCIY6Jzy9oS8Py,,,,,39.1811,-84.345,anonymous,EN,1,2,2,2.734,2.734,25.184,1,0,0,12.301,0,100,0,0,0,0,0,75,,,,,,,,,,,,,,,,100,1,1,40,100,0,19,100,0,76,0,50,100,40,0,100,29,24,0,0,2,,34,4,,FL_39,Q116|negligence_AV|vA_sue_AV|defective_AV|vB_sue_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_2|punish_5|punish_15|punish_14|punish_6|punish_9|punish_7|punish_13|punish_1|punish_3|punish_4|punish_10|punish_12|punish_11|punish_8
2022-05-23 14:26:45,2022-05-23 14:30:25,0,67.169.123.113,100,219,1,2022-05-23 14:30:25,R_2S9rEaNhcmgx5hf,,,,,37.8376,-122.2398,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,12.179,0,0,0,10.819,0,100,10,10,0,0,0,100,100,,1,20,68,70,55,91,29,77,41,10,31,39,82,24,61,0,10,0,1,,29,7,,FL_40,,,Q90|vA_sue|negligence|vB_sue|defective,Q71|fault|capability|counterfactual,Q117|punish_1|punish_3|punish_9|punish_4|punish_6|punish_15|punish_11|punish_10|punish_8|punish_2|punish_7|punish_5|punish_14|punish_13|punish_12
2022-05-23 14:26:13,2022-05-23 14:30:40,0,73.149.186.215,100,266,1,2022-05-23 14:30:40,R_2YM11HxOm72rW0x,,,,,42.3649,-71.0987,anonymous,EN,1,2,2,0,0,22.031,0,0,0,11.877,0,65,75,62,61,71,82,76,,,,,,,,,,,,,,,,71,1,1,7,50,8,8,61,9,61,8,9,39,40,8,29,50,9,39,13,1,,52,6,,FL_39,Q116|vB_sue_AV|defective_AV|vA_sue_AV|negligence_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_13|punish_4|punish_11|punish_1|punish_6|punish_10|punish_2|punish_12|punish_15|punish_9|punish_5|punish_3|punish_8|punish_14|punish_7
2022-05-23 14:25:24,2022-05-23 14:30:50,0,68.227.67.222,100,326,1,2022-05-23 14:30:50,R_3fV39dqtVyK3efG,,,,,29.9317,-90.1026,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,22.609,0,0,0,20.296,0,100,8,0,0,3,9,13,81,,1,19,8,0,0,90,5,91,0,0,0,71,0,74,1,0,62,29,2,,37,4,,FL_40,,,Q90|negligence|vB_sue|vA_sue|defective,Q71|capability|fault|counterfactual,Q117|punish_11|punish_7|punish_1|punish_12|punish_9|punish_5|punish_8|punish_6|punish_15|punish_4|punish_13|punish_14|punish_10|punish_2|punish_3
2022-05-23 14:21:37,2022-05-23 14:30:51,0,75.68.15.198,100,554,1,2022-05-23 14:30:51,R_3MSQ3ySVb5SfDlX,,,,,42.205,-72.6276,anonymous,EN,1,2,2,0,0,42.952,0,0,0,13.666,0,90,0,0,0,30,20,20,,,,,,,,,,,,,,,,30,1,1,100,90,75,100,100,80,100,80,0,90,30,30,70,80,0,0,0,2,,38,3,,FL_39,Q116|negligence_AV|vA_sue_AV|vB_sue_AV|defective_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_4|punish_1|punish_10|punish_15|punish_2|punish_14|punish_9|punish_3|punish_11|punish_5|punish_12|punish_7|punish_8|punish_6|punish_13
2022-05-23 14:17:54,2022-05-23 14:30:59,0,174.204.67.38,100,784,1,2022-05-23 14:30:59,R_24pe6oT0BwiQQJ7,,,,,47.6034,-122.3414,anonymous,EN,1,2,2,12.814,37.228,40.91,2,32.139,32.139,33.126,1,90,10,5,0,65,15,100,,,,,,,,,,,,,,,,100,1,1,25,0,20,0,100,25,90,5,0,5,90,20,90,75,5,20,10,2,,59,3,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|counterfactual_AV|capability_AV|fault_AV,,,Q117|punish_4|punish_15|punish_9|punish_3|punish_11|punish_12|punish_6|punish_2|punish_8|punish_1|punish_14|punish_7|punish_10|punish_13|punish_5
2022-05-23 14:30:34,2022-05-23 14:31:00,0,173.27.35.43,100,26,1,2022-05-23 14:31:00,R_1eJoGvbnhCRtO4I,,,,,41.2135,-84.9366,anonymous,EN,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 14:28:12,2022-05-23 14:31:15,0,75.7.10.246,100,182,1,2022-05-23 14:31:15,R_ALDnoHsoJSWZwAh,,,,,36.0934,-95.8791,anonymous,EN,1,2,2,17.18,17.18,18.626,1,0,0,11.169,0,70,77,93,70,72,66,59,,,,,,,,,,,,,,,,92,1,2,40,64,66,73,65,61,69,40,67,77,86,62,90,70,67,33,69,2,,30,3,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_11|punish_3|punish_6|punish_13|punish_7|punish_14|punish_4|punish_5|punish_8|punish_2|punish_15|punish_10|punish_12|punish_9|punish_1
2022-05-23 14:27:34,2022-05-23 14:31:30,0,68.55.107.148,100,236,1,2022-05-23 14:31:30,R_2VpUwprIxlywPs0,,,,,42.518,-83.1576,anonymous,EN,1,2,2,0,0,13.466,0,0,0,10.962,0,96,9,22,3,34,13,78,,,,,,,,,,,,,,,,63,1,1,43,50,50,50,80,31,60,34,24,35,42,78,82,19,10,12,21,2,,24,3,,FL_39,Q116|negligence_AV|defective_AV|vB_sue_AV|vA_sue_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_4|punish_13|punish_1|punish_11|punish_2|punish_12|punish_15|punish_9|punish_5|punish_8|punish_14|punish_6|punish_7|punish_3|punish_10
2022-05-23 14:25:46,2022-05-23 14:31:47,0,47.218.54.201,100,360,1,2022-05-23 14:31:47,R_1JCwjBiwhXaivj4,,,,,32.3877,-99.7773,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,21.85,0,0,0,17.098,0,81,37,24,13,70,14,28,73,,1,17,38,23,22,100,60,67,36,35,21,60,62,31,58,34,23,23,2,,28,4,,FL_40,,,Q90|negligence|vA_sue|vB_sue|defective,Q71|counterfactual|fault|capability,Q117|punish_5|punish_14|punish_9|punish_3|punish_15|punish_12|punish_11|punish_4|punish_6|punish_1|punish_2|punish_8|punish_10|punish_7|punish_13
2022-05-23 14:31:28,2022-05-23 14:31:47,0,99.138.134.57,100,19,1,2022-05-23 14:31:48,R_3g4SwFLLkhVqATV,,,,,35.8677,-86.4174,anonymous,EN,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-23 14:26:57,2022-05-23 14:32:23,0,208.123.131.174,100,325,1,2022-05-23 14:32:24,R_1rwaoxsZT9JvEGJ,,,,,38.4479,-105.2206,anonymous,EN,1,2,2,0,0,20.272,0,0,0,11.858,0,100,0,0,0,0,0,100,,,,,,,,,,,,,,,,81,1,1,80,70,80,86,100,92,87,70,66,60,30,100,50,70,15,65,27,2,,33,4,,FL_39,Q116|vB_sue_AV|negligence_AV|vA_sue_AV|defective_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_5|punish_2|punish_4|punish_6|punish_14|punish_11|punish_10|punish_15|punish_12|punish_13|punish_1|punish_3|punish_8|punish_7|punish_9
2022-05-23 14:22:17,2022-05-23 14:32:28,0,24.34.4.243,100,610,1,2022-05-23 14:32:28,R_3gRVXVNiT32U74d,,,,,42.0857,-70.999,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,11.145,36.934,38.218,2,13.828,13.828,15.183,1,100,0,10,100,0,4,50,80,,1,10,75,25,85,95,40,90,65,35,50,80,60,70,75,40,20,8,1,,47,3,,FL_40,,,Q90|vA_sue|vB_sue|defective|negligence,Q71|fault|capability|counterfactual,Q117|punish_13|punish_4|punish_5|punish_1|punish_12|punish_2|punish_11|punish_8|punish_15|punish_7|punish_3|punish_14|punish_6|punish_10|punish_9
2022-05-23 14:04:58,2022-05-23 14:32:30,0,76.104.221.131,100,1651,1,2022-05-23 14:32:31,R_doFsxbSWkWCUQX7,,,,,48.3108,-122.6322,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,1442.243,0,0,0,17.475,0,100,0,8,55,0,12,0,85,,1,68,93,100,70,88,100,100,82,80,75,89,100,82,64,84,14,22,1,,32,4,,FL_40,,,Q90|vB_sue|defective|vA_sue|negligence,Q71|capability|fault|counterfactual,Q117|punish_1|punish_13|punish_2|punish_4|punish_11|punish_8|punish_12|punish_5|punish_6|punish_14|punish_15|punish_10|punish_7|punish_3|punish_9
2022-05-23 14:24:41,2022-05-23 14:33:20,0,216.247.214.119,100,518,1,2022-05-23 14:33:20,R_3kprRjX8jMGgsya,,,,,32.7403,-101.9551,anonymous,EN,1,2,2,0,0,43.897,0,0,0,17.414,0,100,0,0,0,0,50,50,,,,,,,,,,,,,,,,50,1,1,50,50,50,100,100,50,100,100,50,100,50,50,50,100,50,30,30,1,,60,1,,FL_39,Q116|negligence_AV|defective_AV|vA_sue_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_14|punish_9|punish_15|punish_13|punish_5|punish_8|punish_6|punish_2|punish_4|punish_7|punish_12|punish_1|punish_11|punish_3|punish_10
2022-05-23 14:28:33,2022-05-23 14:33:40,0,98.151.192.165,100,307,1,2022-05-23 14:33:40,R_24w4JkLWlH0ltcz,,,,,19.6531,-155.9798,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,27.928,0,0,0,19.556,0,80,20,30,20,10,15,90,80,,1,30,85,40,40,70,30,70,25,55,60,55,55,50,40,0,0,0,1,,52,5,,FL_40,,,Q90|vB_sue|vA_sue|defective|negligence,Q71|counterfactual|capability|fault,Q117|punish_2|punish_8|punish_6|punish_4|punish_11|punish_7|punish_1|punish_9|punish_3|punish_5|punish_14|punish_13|punish_12|punish_10|punish_15
2022-05-23 14:26:51,2022-05-23 14:33:44,0,45.27.232.55,100,412,1,2022-05-23 14:33:45,R_1Kv5XgoxPE4UiEo,,,,,30.3511,-81.506,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,21.668,0,0,0,13.047,0,100,0,0,0,10,0,65,82,,1,50,30,50,50,56,50,88,50,50,31,51,37,50,61,50,36,33,2,,34,4,,FL_40,,,Q90|vA_sue|negligence|defective|vB_sue,Q71|counterfactual|capability|fault,Q117|punish_13|punish_11|punish_14|punish_5|punish_6|punish_15|punish_7|punish_2|punish_3|punish_12|punish_8|punish_10|punish_1|punish_9|punish_4
2022-05-23 14:32:01,2022-05-23 14:33:51,0,63.202.171.132,100,110,1,2022-05-23 14:33:51,R_2wvsC9uCsF7VPF2,,,,,37.78,-122.465,anonymous,EN,1,2,2,0,0,11.344,0,0,0,12.357,0,34,67,59,40,57,34,57,,,,,,,,,,,,,,,,37,1,1,57,38,56,62,34,32,29,68,57,43,59,53,63,40,29,60,29,1,,30,4,,FL_39,Q116|defective_AV|negligence_AV|vB_sue_AV|vA_sue_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_9|punish_2|punish_1|punish_11|punish_3|punish_7|punish_14|punish_15|punish_13|punish_4|punish_6|punish_8|punish_12|punish_5|punish_10
2022-05-23 14:25:15,2022-05-23 14:33:54,0,24.112.119.94,100,518,1,2022-05-23 14:33:54,R_2PtnslrLCw13Omf,,,,,31.2127,-82.3503,anonymous,EN,1,2,2,0,0,21.521,0,0,0,18.918,0,100,0,0,0,10,45,0,,,,,,,,,,,,,,,,75,1,1,95,100,85,60,100,99,50,100,40,100,70,100,100,40,0,0,0,2,,35,1,,FL_39,Q116|vB_sue_AV|defective_AV|negligence_AV|vA_sue_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_5|punish_11|punish_4|punish_6|punish_3|punish_12|punish_8|punish_1|punish_14|punish_2|punish_7|punish_15|punish_13|punish_10|punish_9
2022-05-23 14:27:01,2022-05-23 14:34:16,0,216.164.112.118,100,434,1,2022-05-23 14:34:16,R_1YBIExOyVlaD1XH,,,,,40.6986,-75.4834,anonymous,EN,1,2,2,0,0,21.416,0,0,0,11.22,0,97,0,0,0,61,3,19,,,,,,,,,,,,,,,,99,1,1,75,99,32,60,25,25,90,9,12,87,100,96,3,90,36,32,17,1,,37,3,,FL_39,Q116|negligence_AV|vB_sue_AV|vA_sue_AV|defective_AV,Q122|capability_AV|fault_AV|counterfactual_AV,,,Q117|punish_2|punish_14|punish_4|punish_11|punish_6|punish_12|punish_5|punish_7|punish_13|punish_1|punish_10|punish_3|punish_15|punish_9|punish_8
2022-05-23 14:25:36,2022-05-23 14:34:25,0,67.61.227.27,100,529,1,2022-05-23 14:34:26,R_8oDKyprop7hGkxj,,,,,43.6138,-116.3972,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,31.855,0,0,0,16.484,0,100,0,0,0,0,0,50,50,,1,10,50,75,50,39,86,100,40,31,50,100,57,10,100,0,0,0,2,,72,4,,FL_40,,,Q90|defective|vA_sue|negligence|vB_sue,Q71|counterfactual|fault|capability,Q117|punish_15|punish_5|punish_11|punish_10|punish_13|punish_3|punish_1|punish_6|punish_7|punish_9|punish_4|punish_8|punish_14|punish_12|punish_2
2022-05-23 14:21:55,2022-05-23 14:34:29,0,100.8.48.2,100,754,1,2022-05-23 14:34:29,R_b8BmSRB0c0iS2Jz,,,,,40.7362,-74.0422,anonymous,EN,1,2,2,0,0,37.461,0,0,0,14.487,0,100,0,24,0,0,0,0,,,,,,,,,,,,,,,,50,1,1,26,77,21,83,100,50,88,8,14,50,100,85,74,50,0,0,0,2,,31,4,,FL_39,Q116|negligence_AV|defective_AV|vA_sue_AV|vB_sue_AV,Q122|counterfactual_AV|fault_AV|capability_AV,,,Q117|punish_3|punish_1|punish_6|punish_14|punish_2|punish_9|punish_8|punish_11|punish_15|punish_4|punish_10|punish_7|punish_13|punish_5|punish_12
2022-05-23 14:29:22,2022-05-23 14:34:34,0,206.213.209.38,100,311,1,2022-05-23 14:34:34,R_25XCmNvuh4QMBkT,,,,,37.751,-97.822,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,15.896,0,0,0,14.059,0,100,0,0,0,3,10,12,50,,1,35,55,50,50,100,55,100,50,60,50,50,50,50,20,25,15,15,2,,48,1,,FL_40,,,Q90|negligence|vA_sue|defective|vB_sue,Q71|fault|counterfactual|capability,Q117|punish_9|punish_4|punish_13|punish_15|punish_11|punish_12|punish_6|punish_5|punish_14|punish_2|punish_10|punish_3|punish_8|punish_1|punish_7
2022-05-23 14:27:43,2022-05-23 14:34:41,0,96.234.145.203,100,418,1,2022-05-23 14:34:41,R_1lfpFScFB99qscg,,,,,39.3408,-76.4078,anonymous,EN,1,2,2,,,,,,,,,,,,,,,,0,0,78.201,0,0,0,12.287,0,100,0,0,0,0,0,0,70,,1,0,0,0,0,100,0,80,0,0,0,100,0,40,0,20,60,40,2,,33,4,,FL_40,,,Q90|negligence|defective|vB_sue|vA_sue,Q71|counterfactual|capability|fault,Q117|punish_9|punish_11|punish_14|punish_2|punish_5|punish_15|punish_8|punish_3|punish_13|punish_7|punish_10|punish_4|punish_1|punish_6|punish_12
2022-05-23 14:26:21,2022-05-23 14:35:15,0,99.7.48.238,100,534,1,2022-05-23 14:35:15,R_3dJTv6nm8mWvPc2,,,,,32.7691,-96.6053,anonymous,EN,1,2,2,1.779,11.491,34.399,3,5.72,5.72,23.816,1,90,10,10,10,10,10,90,,,,,,,,,,,,,,,,80,1,1,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,10,10,1,,45,4,,FL_39,Q116|vA_sue_AV|defective_AV|vB_sue_AV|negligence_AV,Q122|fault_AV|capability_AV|counterfactual_AV,,,Q117|punish_15|punish_7|punish_10|punish_3|punish_6|punish_5|punish_13|punish_12|punish_14|punish_2|punish_1|punish_9|punish_4|punish_11|punish_8
2022-05-23 14:28:47,2022-05-23 14:36:08,0,24.154.110.153,100,441,1,2022-05-23 14:36:08,R_239r8JxzGskpsMY,,,,,41.1607,-80.0841,anonymous,EN,1,2,2,0,0,35.52,0,0,0,12.527,0,90,25,5,5,53,33,67,,,,,,,,,,,,,,,,85,1,1,45,33,70,5,80,60,92,25,75,60,33,60,15,60,15,10,55,1,,46,6,,FL_39,Q116|vA_sue_AV|vB_sue_AV|defective_AV|negligence_AV,Q122|capability_AV|counterfactual_AV|fault_AV,,,Q117|punish_4|punish_9|punish_2|punish_5|punish_12|punish_3|punish_14|punish_1|punish_8|punish_15|punish_7|punish_10|punish_6|punish_11|punish_13
2022-05-23 14:29:37,2022-05-23 14:36:16,0,172.56.58.29,100,398,1,2022-05-23 14:36:16,R_3fNwXoCNrunrkYq,,,,,38.6976,-90.3604,anonymous,EN,1,2,2,12.047,12.047,33.811,1,0,0,15.045,0,0,0,0,0,0,0,100,,,,,,,,,,,,,,,,50,1,1,0,50,0,50,100,0,100,0,0,0,50,20,100,100,8,75,50,2,,36,4,,FL_39,Q116|negligence_AV|vA_sue_AV|vB_sue_AV|defective_AV,Q122|fault_AV|counterfactual_AV|capability_AV,,,Q117|punish_4|punish_13|punish_11|punish_9|punish_6|punish_1|punish_2|punish_5|punish_7|punish_12|punish_8|punish_14|punish_10|punish_3|punish_15
